route_id,service_type,trip_id,shape_id
16,1,8379,shp_1_23
16,1,8380,shp_1_23
16,1,8381,shp_1_23
16,1,8382,shp_1_23
16,1,8383,shp_1_23
16,1,8384,shp_1_23
16,1,8385,shp_1_23
16,1,8386,shp_1_23
16,1,8387,shp_1_23
16,1,8388,shp_1_23
16,1,8389,shp_1_23
16,1,8390,shp_1_23
16,1,8391,shp_1_23
16,1,8392,shp_1_23
16,1,8393,shp_1_23
16,1,8394,shp_1_23
16,1,8395,shp_1_23
16,1,8396,shp_1_23
16,1,8397,shp_1_23
16,1,8398,shp_1_23
16,1,8399,shp_1_23
16,1,8400,shp_1_23
16,1,8401,shp_1_23
16,1,8402,shp_1_23
16,1,8403,shp_1_23
16,1,8404,shp_1_23
16,1,8405,shp_1_23
16,1,8406,shp_1_23
16,1,8407,shp_1_23
16,1,8408,shp_1_23
16,1,8409,shp_1_23
16,1,8410,shp_1_23
16,1,8411,shp_1_23
16,1,8412,shp_1_23
16,1,8413,shp_1_23
16,1,8414,shp_1_23
16,1,8415,shp_1_23
16,1,8416,shp_1_23
16,1,8417,shp_1_23
16,1,8418,shp_1_23
16,1,8419,shp_1_23
16,1,8420,shp_1_23
16,1,8421,shp_1_23
16,1,8422,shp_1_23
16,1,8423,shp_1_23
16,1,8424,shp_1_23
16,1,8425,shp_1_23
16,1,8426,shp_1_23
16,1,8427,shp_1_23
16,1,8428,shp_1_23
16,1,8429,shp_1_23
16,1,8430,shp_1_23
16,1,8431,shp_1_23
16,1,8432,shp_1_23
16,1,8433,shp_1_23
16,1,8434,shp_1_23
16,1,8435,shp_1_23
16,1,8436,shp_1_23
17,1,8661,shp_1_21
17,1,8662,shp_1_21
17,1,8663,shp_1_21
17,1,8664,shp_1_21
17,1,8665,shp_1_21
17,1,8666,shp_1_21
17,1,8667,shp_1_21
17,1,8668,shp_1_21
17,1,8669,shp_1_21
17,1,8670,shp_1_21
17,1,8671,shp_1_21
17,1,8672,shp_1_21
17,1,8673,shp_1_21
17,1,8674,shp_1_21
17,1,8675,shp_1_21
17,1,8676,shp_1_21
17,1,8677,shp_1_21
17,1,8678,shp_1_21
17,1,8679,shp_1_21
17,1,8680,shp_1_21
17,1,8681,shp_1_21
17,1,8682,shp_1_21
17,1,8683,shp_1_21
17,1,8684,shp_1_21
17,1,8685,shp_1_21
17,1,8686,shp_1_21
17,1,8687,shp_1_21
17,1,8688,shp_1_21
17,1,8689,shp_1_21
17,1,8690,shp_1_21
17,1,8691,shp_1_21
17,1,8692,shp_1_21
17,1,8693,shp_1_21
17,1,8694,shp_1_21
17,1,8695,shp_1_21
17,1,8696,shp_1_21
17,1,8697,shp_1_21
17,1,8698,shp_1_21
17,1,8699,shp_1_21
17,1,8700,shp_1_21
17,1,8701,shp_1_21
17,1,8702,shp_1_21
17,1,8703,shp_1_21
17,1,8704,shp_1_21
17,1,8705,shp_1_21
17,1,8706,shp_1_21
17,1,8707,shp_1_21
17,1,8708,shp_1_21
17,1,8709,shp_1_21
17,1,8710,shp_1_21
17,1,8711,shp_1_21
17,1,8712,shp_1_21
17,1,8713,shp_1_21
17,1,8714,shp_1_21
17,1,8715,shp_1_21
17,1,8716,shp_1_21
17,1,8717,shp_1_21
17,1,8718,shp_1_21
17,1,8719,shp_1_21
17,1,8720,shp_1_21
17,1,8721,shp_1_21
17,1,8722,shp_1_21
17,1,8723,shp_1_21
17,1,8724,shp_1_21
17,1,8725,shp_1_21
17,1,8726,shp_1_21
17,1,8727,shp_1_21
17,1,8728,shp_1_21
17,1,8729,shp_1_21
17,1,8730,shp_1_21
17,1,8731,shp_1_21
17,1,8732,shp_1_21
17,1,8733,shp_1_21
17,1,8734,shp_1_21
17,1,8735,shp_1_21
17,1,8736,shp_1_21
17,1,8737,shp_1_21
17,1,8738,shp_1_21
17,1,8739,shp_1_21
17,1,8740,shp_1_21
17,1,8741,shp_1_21
17,1,8742,shp_1_21
17,1,8743,shp_1_21
17,1,8744,shp_1_21
17,1,8745,shp_1_21
17,1,8746,shp_1_21
17,1,8747,shp_1_21
17,1,8748,shp_1_21
17,1,8749,shp_1_21
17,1,8750,shp_1_21
17,1,8751,shp_1_21
17,1,8752,shp_1_21
17,1,8753,shp_1_21
17,1,8754,shp_1_21
17,1,8755,shp_1_21
17,1,8756,shp_1_21
17,1,8757,shp_1_21
17,1,8758,shp_1_21
17,1,8759,shp_1_21
17,1,8760,shp_1_21
17,1,8761,shp_1_21
17,1,8762,shp_1_21
17,1,8763,shp_1_21
17,1,8764,shp_1_21
17,1,8765,shp_1_21
17,1,8766,shp_1_21
17,1,8767,shp_1_21
17,1,8768,shp_1_21
17,1,8769,shp_1_21
17,1,8770,shp_1_21
17,1,8771,shp_1_21
17,1,8772,shp_1_21
17,1,8773,shp_1_21
17,1,8774,shp_1_21
17,1,8775,shp_1_21
17,1,8776,shp_1_21
17,1,8777,shp_1_21
17,1,8778,shp_1_21
17,1,8779,shp_1_21
17,1,8780,shp_1_21
17,1,8781,shp_1_21
17,1,8782,shp_1_21
17,1,8783,shp_1_21
17,1,8784,shp_1_21
17,1,8785,shp_1_21
17,1,8786,shp_1_21
17,1,8787,shp_1_21
17,1,8788,shp_1_21
17,1,8789,shp_1_21
17,1,8790,shp_1_21
17,1,8791,shp_1_21
17,1,8792,shp_1_21
17,1,8793,shp_1_21
17,1,8794,shp_1_21
17,1,8795,shp_1_21
17,1,8796,shp_1_21
17,1,8797,shp_1_21
17,1,8798,shp_1_21
17,1,8799,shp_1_21
17,1,8800,shp_1_21
17,1,8801,shp_1_21
17,1,8802,shp_1_21
17,1,8803,shp_1_21
17,1,8804,shp_1_21
17,1,8805,shp_1_21
17,1,8806,shp_1_21
17,1,8807,shp_1_21
17,1,8808,shp_1_21
17,1,8809,shp_1_21
17,1,8810,shp_1_21
17,1,8811,shp_1_21
17,1,8812,shp_1_21
17,1,8813,shp_1_21
17,1,8814,shp_1_21
17,1,8815,shp_1_21
17,1,8816,shp_1_21
17,1,8817,shp_1_21
17,1,8818,shp_1_21
17,1,8819,shp_1_21
17,1,8820,shp_1_21
17,1,8821,shp_1_21
17,1,8822,shp_1_21
17,1,8823,shp_1_21
17,1,8824,shp_1_21
17,1,8825,shp_1_21
17,1,8826,shp_1_21
17,1,8827,shp_1_21
17,1,8828,shp_1_21
17,1,8829,shp_1_21
17,1,8830,shp_1_21
17,1,8831,shp_1_21
17,1,8832,shp_1_21
17,1,8833,shp_1_21
17,1,8834,shp_1_21
17,1,8835,shp_1_21
17,1,8836,shp_1_21
17,1,8837,shp_1_21
17,1,8838,shp_1_21
17,1,8839,shp_1_21
17,1,8840,shp_1_21
17,1,8841,shp_1_21
17,1,8842,shp_1_21
17,1,8843,shp_1_21
17,1,8844,shp_1_21
17,1,8845,shp_1_21
17,1,8846,shp_1_21
17,1,8847,shp_1_21
17,1,8848,shp_1_21
17,1,8849,shp_1_21
17,1,8850,shp_1_21
17,1,8851,shp_1_21
17,1,8852,shp_1_21
17,1,8853,shp_1_21
17,1,8854,shp_1_21
17,1,8855,shp_1_21
17,1,8856,shp_1_21
17,1,8857,shp_1_21
17,1,8858,shp_1_21
17,1,8859,shp_1_21
17,1,8860,shp_1_21
17,1,8861,shp_1_21
17,1,8862,shp_1_21
17,1,8863,shp_1_21
17,1,8864,shp_1_21
17,1,8865,shp_1_21
17,1,8866,shp_1_21
17,1,8867,shp_1_21
17,1,8868,shp_1_21
17,1,8869,shp_1_21
17,1,8870,shp_1_21
17,1,8871,shp_1_21
17,1,8872,shp_1_21
17,1,8873,shp_1_21
17,1,8874,shp_1_21
17,1,8875,shp_1_21
17,1,8876,shp_1_21
17,1,8877,shp_1_21
17,1,8878,shp_1_21
17,1,8879,shp_1_21
17,1,8880,shp_1_21
17,1,8881,shp_1_21
17,1,8882,shp_1_21
17,1,8883,shp_1_21
17,1,8884,shp_1_21
18,1,9333,shp_1_6
18,1,9334,shp_1_6
18,1,9335,shp_1_6
18,1,9336,shp_1_6
18,1,9337,shp_1_6
18,1,9338,shp_1_6
18,1,9339,shp_1_6
18,1,9340,shp_1_6
18,1,9341,shp_1_6
18,1,9342,shp_1_6
18,1,9343,shp_1_6
18,1,9344,shp_1_6
18,1,9345,shp_1_6
18,1,9346,shp_1_6
18,1,9347,shp_1_6
18,1,9348,shp_1_6
18,1,9349,shp_1_6
18,1,9350,shp_1_6
18,1,9351,shp_1_6
18,1,9352,shp_1_6
18,1,9353,shp_1_6
18,1,9354,shp_1_6
18,1,9355,shp_1_6
18,1,9356,shp_1_6
18,1,9357,shp_1_6
18,1,9358,shp_1_6
18,1,9359,shp_1_6
18,1,9360,shp_1_6
18,1,9361,shp_1_6
18,1,9362,shp_1_6
18,1,9363,shp_1_6
18,1,9364,shp_1_6
18,1,9365,shp_1_6
18,1,9366,shp_1_6
18,1,9367,shp_1_6
18,1,9368,shp_1_6
18,1,9369,shp_1_6
18,1,9370,shp_1_6
18,1,9371,shp_1_6
18,1,9372,shp_1_6
18,1,9373,shp_1_6
18,1,9374,shp_1_6
18,1,9375,shp_1_6
18,1,9376,shp_1_6
18,1,9377,shp_1_6
18,1,9378,shp_1_6
18,1,9379,shp_1_6
18,1,9380,shp_1_6
18,1,9381,shp_1_6
18,1,9382,shp_1_6
18,1,9383,shp_1_6
18,1,9384,shp_1_6
18,1,9385,shp_1_6
18,1,9386,shp_1_6
18,1,9387,shp_1_6
18,1,9388,shp_1_6
18,1,9389,shp_1_6
18,1,9390,shp_1_6
18,1,9391,shp_1_6
18,1,9392,shp_1_6
18,1,9393,shp_1_6
18,1,9394,shp_1_6
18,1,9395,shp_1_6
18,1,9396,shp_1_6
18,1,9397,shp_1_6
18,1,9398,shp_1_6
18,1,9399,shp_1_6
18,1,9400,shp_1_6
18,1,9401,shp_1_6
18,1,9402,shp_1_6
18,1,9403,shp_1_6
18,1,9404,shp_1_6
18,1,9405,shp_1_6
18,1,9406,shp_1_6
18,1,9407,shp_1_6
18,1,9408,shp_1_6
18,1,9409,shp_1_6
18,1,9410,shp_1_6
18,1,9411,shp_1_6
18,1,9412,shp_1_6
18,1,9413,shp_1_6
18,1,9414,shp_1_6
18,1,9415,shp_1_6
18,1,9416,shp_1_6
18,1,9417,shp_1_6
18,1,9418,shp_1_6
18,1,9419,shp_1_6
18,1,9420,shp_1_6
18,1,9421,shp_1_6
18,1,9422,shp_1_6
18,1,9423,shp_1_6
18,1,9424,shp_1_6
18,1,9425,shp_1_6
18,1,9426,shp_1_6
18,1,9427,shp_1_6
18,1,9428,shp_1_6
18,1,9429,shp_1_6
18,1,9430,shp_1_6
18,1,9431,shp_1_6
18,1,9432,shp_1_6
18,1,9433,shp_1_6
18,1,9434,shp_1_6
18,1,9435,shp_1_6
18,1,9436,shp_1_6
18,1,9437,shp_1_6
18,1,9438,shp_1_6
18,1,9439,shp_1_6
18,1,9440,shp_1_6
18,1,9441,shp_1_6
18,1,9442,shp_1_6
18,1,9443,shp_1_6
18,1,9444,shp_1_6
18,1,9445,shp_1_6
18,1,9446,shp_1_6
18,1,9447,shp_1_6
18,1,9448,shp_1_6
18,1,9449,shp_1_6
18,1,9450,shp_1_6
18,1,9451,shp_1_6
18,1,9452,shp_1_6
18,1,9453,shp_1_6
18,1,9454,shp_1_6
18,1,9455,shp_1_6
18,1,9456,shp_1_6
18,1,9457,shp_1_6
18,1,9458,shp_1_6
18,1,9459,shp_1_6
18,1,9460,shp_1_6
18,1,9461,shp_1_6
18,1,9462,shp_1_6
18,1,9463,shp_1_6
18,1,9464,shp_1_6
18,1,9465,shp_1_6
18,1,9466,shp_1_6
18,1,9467,shp_1_6
18,1,9468,shp_1_6
18,1,9469,shp_1_6
18,1,9470,shp_1_6
18,1,9471,shp_1_6
18,1,9472,shp_1_6
18,1,9473,shp_1_6
18,1,9474,shp_1_6
18,1,9475,shp_1_6
18,1,9476,shp_1_6
18,1,9477,shp_1_6
18,1,9478,shp_1_6
18,1,9479,shp_1_6
18,1,9480,shp_1_6
18,1,9481,shp_1_6
18,1,9482,shp_1_6
18,1,9483,shp_1_6
18,1,9484,shp_1_6
18,1,9485,shp_1_6
18,1,9486,shp_1_6
18,1,9487,shp_1_6
18,1,9488,shp_1_6
18,1,9489,shp_1_6
18,1,9490,shp_1_6
18,1,9491,shp_1_6
